#,Date,"Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)"
2159,10/6/2022 22:00,111.9,65.88
2160,10/6/2022 22:15,111.9,65.82
2161,10/6/2022 22:30,111.9,65.79
2162,10/6/2022 22:45,112.3,65.73
2163,10/6/2022 23:00,111.9,65.7
2164,10/6/2022 23:15,111.9,65.66
2165,10/6/2022 23:30,111.9,65.59
2166,10/6/2022 23:45,111.9,65.55
2167,10/7/2022 0:00,111.9,65.5
2168,10/7/2022 0:15,111.5,65.43
2169,10/7/2022 0:30,111.1,65.39
2170,10/7/2022 0:45,111.1,65.34
2171,10/7/2022 1:00,111.1,65.28
2172,10/7/2022 1:15,111.1,65.23
2173,10/7/2022 1:30,113.1,65.16
2174,10/7/2022 1:45,112.7,65.1
2175,10/7/2022 2:00,112.3,65.03
2176,10/7/2022 2:15,111.1,64.98
2177,10/7/2022 2:30,110.4,64.89
2178,10/7/2022 2:45,110.4,64.85
2179,10/7/2022 3:00,110.4,64.74
2180,10/7/2022 3:15,111.9,64.71
2181,10/7/2022 3:30,111.6,64.63
2182,10/7/2022 3:45,111.2,64.56
2183,10/7/2022 4:00,111.6,64.49
2184,10/7/2022 4:15,112,64.4
2185,10/7/2022 4:30,110,64.35
2186,10/7/2022 4:45,110,64.26
2187,10/7/2022 5:00,110.8,64.18
2188,10/7/2022 5:15,111.2,64.11
2189,10/7/2022 5:30,110,64.08
2190,10/7/2022 5:45,109.3,64
2191,10/7/2022 6:00,109.7,63.93
2192,10/7/2022 6:15,109.3,63.86
2193,10/7/2022 6:30,109.3,63.77
2194,10/7/2022 6:45,109.3,63.72
2195,10/7/2022 7:00,108.9,63.64
2196,10/7/2022 7:15,108.9,63.57
2197,10/7/2022 7:30,108.9,63.5
2198,10/7/2022 7:45,108.9,63.46
2199,10/7/2022 8:00,108.9,63.39
2200,10/7/2022 8:15,108.9,63.34
2201,10/7/2022 8:30,108.5,63.27
2202,10/7/2022 8:45,108.5,63.27
2203,10/7/2022 9:00,108.9,63.25
2204,10/7/2022 9:15,108.9,63.23
2205,10/7/2022 9:30,108.9,63.23
2206,10/7/2022 9:45,108.9,63.27
2207,10/7/2022 10:00,108.5,63.32
2208,10/7/2022 10:15,108.9,63.36
2209,10/7/2022 10:30,108.9,63.43
2210,10/7/2022 10:45,108.9,63.5
2211,10/7/2022 11:00,108.9,63.63
2212,10/7/2022 11:15,109.3,63.72
2213,10/7/2022 11:30,109.3,63.79
2214,10/7/2022 11:45,109.7,63.88
2215,10/7/2022 12:00,109.6,64.02
2216,10/7/2022 12:15,109.6,64.17
2217,10/7/2022 12:30,110,64.33
2218,10/7/2022 12:45,110,64.49
2219,10/7/2022 13:00,110.4,64.67
2220,10/7/2022 13:15,110.4,64.94
2221,10/7/2022 13:30,110.7,65.19
2222,10/7/2022 13:45,112.3,65.43
2223,10/7/2022 14:00,111.5,65.7
2224,10/7/2022 14:15,111.9,65.89
2225,10/7/2022 14:30,111.8,66.2
2226,10/7/2022 14:45,112.2,66.4
2227,10/7/2022 15:00,112.6,66.58
2228,10/7/2022 15:15,112.6,66.74
2229,10/7/2022 15:30,113,66.87
2230,10/7/2022 15:45,113.3,66.94
2231,10/7/2022 16:00,113.3,67.08
2232,10/7/2022 16:15,113.3,67.15
2233,10/7/2022 16:30,113.7,67.26
2234,10/7/2022 16:45,113.7,67.39
2235,10/7/2022 17:00,114.1,67.5
2236,10/7/2022 17:15,114.1,67.59
2237,10/7/2022 17:30,114.5,67.66
2238,10/7/2022 17:45,114.1,67.69
2239,10/7/2022 18:00,114.1,67.71
2240,10/7/2022 18:15,114.8,67.71
2241,10/7/2022 18:30,114.1,67.71
2242,10/7/2022 18:45,114.1,67.71
2243,10/7/2022 19:00,114.1,67.71
2244,10/7/2022 19:15,114.5,67.73
2245,10/7/2022 19:30,114.5,67.73
2246,10/7/2022 19:45,114.5,67.73
2247,10/7/2022 20:00,114.1,67.71
2248,10/7/2022 20:15,114.5,67.66
2249,10/7/2022 20:30,113.7,67.62
2250,10/7/2022 20:45,114.1,67.53
2251,10/7/2022 21:00,114.1,67.46
2252,10/7/2022 21:15,113.7,67.33
2253,10/7/2022 21:30,113.3,67.24
2254,10/7/2022 21:45,112.9,67.15
2255,10/7/2022 22:00,113.3,67.05
2256,10/7/2022 22:15,113.3,66.94
2257,10/7/2022 22:30,113,66.87
2258,10/7/2022 22:45,113,66.78
2259,10/7/2022 23:00,112.6,66.69
2260,10/7/2022 23:15,113,66.58
2261,10/7/2022 23:30,112.2,66.51
2262,10/7/2022 23:45,111.8,66.43
2263,10/8/2022 0:00,112.2,66.34
2264,10/8/2022 0:15,111.8,66.27
2265,10/8/2022 0:30,111.8,66.16
2266,10/8/2022 0:45,111.5,66.11
2267,10/8/2022 1:00,111.5,66.02
2268,10/8/2022 1:15,111.5,65.93
2269,10/8/2022 1:30,111.5,65.86
2270,10/8/2022 1:45,111.1,65.79
2271,10/8/2022 2:00,111.1,65.7
2272,10/8/2022 2:15,110.7,65.64
2273,10/8/2022 2:30,110.7,65.55
2274,10/8/2022 2:45,110.7,65.46
2275,10/8/2022 3:00,110.7,65.41
2276,10/8/2022 3:15,110.3,65.28
2277,10/8/2022 3:30,110.3,65.23
2278,10/8/2022 3:45,110.4,65.16
2279,10/8/2022 4:00,110,65.08
2280,10/8/2022 4:15,110,64.98
2281,10/8/2022 4:30,110,64.92
2282,10/8/2022 4:45,109.6,64.81
2283,10/8/2022 5:00,109.6,64.74
2284,10/8/2022 5:15,109.6,64.65
2285,10/8/2022 5:30,109.6,64.58
2286,10/8/2022 5:45,108.8,64.49
2287,10/8/2022 6:00,108.8,64.42
2288,10/8/2022 6:15,108.9,64.33
2289,10/8/2022 6:30,108.9,64.26
2290,10/8/2022 6:45,108.9,64.17
2291,10/8/2022 7:00,108.9,64.08
2292,10/8/2022 7:15,108.9,63.95
2293,10/8/2022 7:30,108.5,63.86
2294,10/8/2022 7:45,108.5,63.79
2295,10/8/2022 8:00,108.1,63.7
2296,10/8/2022 8:15,108.1,63.63
2297,10/8/2022 8:30,108.1,63.5
2298,10/8/2022 8:45,107.7,63.48
2299,10/8/2022 9:00,107.7,63.41
2300,10/8/2022 9:15,107.7,63.41
2301,10/8/2022 9:30,108.1,63.39
2302,10/8/2022 9:45,107.7,63.41
2303,10/8/2022 10:00,107.7,63.43
2304,10/8/2022 10:15,107.7,63.48
2305,10/8/2022 10:30,108.1,63.52
2306,10/8/2022 10:45,108.5,63.63
2307,10/8/2022 11:00,108.5,63.7
2308,10/8/2022 11:15,108.1,63.81
2309,10/8/2022 11:30,108.5,63.9
2310,10/8/2022 11:45,108.5,64
2311,10/8/2022 12:00,108.9,64.11
2312,10/8/2022 12:15,108.9,64.26
2313,10/8/2022 12:30,109.2,64.42
2314,10/8/2022 12:45,109.2,64.62
2315,10/8/2022 13:00,109.6,64.78
2316,10/8/2022 13:15,109.6,64.98
2317,10/8/2022 13:30,110,65.26
2318,10/8/2022 13:45,111.1,65.53
2319,10/8/2022 14:00,110.7,65.77
2320,10/8/2022 14:15,111.8,66.02
2321,10/8/2022 14:30,112.2,66.33
2322,10/8/2022 14:45,112.6,66.51
2323,10/8/2022 15:00,113,66.74
2324,10/8/2022 15:15,113.7,66.94
2325,10/8/2022 15:30,113.7,67.12
2326,10/8/2022 15:45,112.2,67.26
2327,10/8/2022 16:00,112.9,67.53
2328,10/8/2022 16:15,114.1,67.53
2329,10/8/2022 16:30,113.3,67.64
2330,10/8/2022 16:45,113.7,67.73
2331,10/8/2022 17:00,113.3,67.87
2332,10/8/2022 17:15,113.7,67.96
2333,10/8/2022 17:30,113.7,68.07
2334,10/8/2022 17:45,113.6,68.16
2335,10/8/2022 18:00,113.6,68.2
2336,10/8/2022 18:15,114,68.23
2337,10/8/2022 18:30,114,68.23
2338,10/8/2022 18:45,114,68.23
2339,10/8/2022 19:00,114,68.23
2340,10/8/2022 19:15,114,68.23
2341,10/8/2022 19:30,114,68.2
2342,10/8/2022 19:45,114,68.2
2343,10/8/2022 20:00,114,68.18
2344,10/8/2022 20:15,114,68.16
2345,10/8/2022 20:30,113.6,68.13
2346,10/8/2022 20:45,114,68.07
2347,10/8/2022 21:00,113.7,68.02
2348,10/8/2022 21:15,113.7,67.93
2349,10/8/2022 21:30,113.7,67.84
2350,10/8/2022 21:45,113.3,67.73
2351,10/8/2022 22:00,113.3,67.62
2352,10/8/2022 22:15,113.3,67.5
2353,10/8/2022 22:30,112.9,67.41
2354,10/8/2022 22:45,112.5,67.28
2355,10/8/2022 23:00,112.5,67.17
2356,10/8/2022 23:15,112.2,67.05
2357,10/8/2022 23:30,112.6,66.94
2358,10/8/2022 23:45,112.2,66.87
2359,10/9/2022 0:00,111.8,66.74
2360,10/9/2022 0:15,111.8,66.65
2361,10/9/2022 0:30,111.4,66.56
2362,10/9/2022 0:45,111.4,66.43
2363,10/9/2022 1:00,111.1,66.33
2364,10/9/2022 1:15,111.1,66.25
2365,10/9/2022 1:30,110.7,66.13
2366,10/9/2022 1:45,110.7,66.07
2367,10/9/2022 2:00,110.7,65.95
2368,10/9/2022 2:15,110.3,65.82
2369,10/9/2022 2:30,110.3,65.73
2370,10/9/2022 2:45,110.3,65.66
2371,10/9/2022 3:00,109.9,65.57
2372,10/9/2022 3:15,109.9,65.48
2373,10/9/2022 3:30,109.6,65.35
2374,10/9/2022 3:45,109.6,65.32
2375,10/9/2022 4:00,109.6,65.25
2376,10/9/2022 4:15,109.2,65.16
2377,10/9/2022 4:30,108.8,65.05
2378,10/9/2022 4:45,109.2,64.94
2379,10/9/2022 5:00,108.8,64.89
2380,10/9/2022 5:15,108.8,64.81
2381,10/9/2022 5:30,108.8,64.72
2382,10/9/2022 5:45,108.4,64.63
2383,10/9/2022 6:00,108.4,64.56
2384,10/9/2022 6:15,108.5,64.51
2385,10/9/2022 6:30,108.5,64.42
2386,10/9/2022 6:45,108.5,64.4
2387,10/9/2022 7:00,108.1,64.33
2388,10/9/2022 7:15,108.5,64.27
2389,10/9/2022 7:30,107.7,64.18
2390,10/9/2022 7:45,108.5,64.09
2391,10/9/2022 8:00,108.1,64.02
2392,10/9/2022 8:15,107.7,64.02
2393,10/9/2022 8:30,108.1,63.97
2394,10/9/2022 8:45,107.3,63.95
2395,10/9/2022 9:00,107.7,63.9
2396,10/9/2022 9:15,107.7,63.9
2397,10/9/2022 9:30,107.3,63.9
2398,10/9/2022 9:45,107.3,63.95
2399,10/9/2022 10:00,107.3,64.02
2400,10/9/2022 10:15,107.7,64.08
2401,10/9/2022 10:30,108.1,64.13
2402,10/9/2022 10:45,107.7,64.2
2403,10/9/2022 11:00,107.7,64.33
2404,10/9/2022 11:15,107.7,64.42
2405,10/9/2022 11:30,108.5,64.54
2406,10/9/2022 11:45,108.8,64.65
2407,10/9/2022 12:00,108.8,64.78
2408,10/9/2022 12:15,108.8,64.92
2409,10/9/2022 12:30,108.8,65.08
2410,10/9/2022 12:45,108.8,65.26
2411,10/9/2022 13:00,109.6,65.35
2412,10/9/2022 13:15,109.9,65.57
2413,10/9/2022 13:30,109.9,65.79
2414,10/9/2022 13:45,110.3,66.04
2415,10/9/2022 14:00,111.1,66.27
2416,10/9/2022 14:15,110.7,66.56
2417,10/9/2022 14:30,111,66.78
2418,10/9/2022 14:45,111,66.96
2419,10/9/2022 15:00,111.4,67.17
2420,10/9/2022 15:15,111.8,67.35
2421,10/9/2022 15:30,111.8,67.5
2422,10/9/2022 15:45,112.5,67.66
2423,10/9/2022 16:00,112.5,68.04
2424,10/9/2022 16:15,112.5,67.96
2425,10/9/2022 16:30,112.9,68.09
2426,10/9/2022 16:45,113.3,68.2
2427,10/9/2022 17:00,113.3,68.31
2428,10/9/2022 17:15,113.6,68.4
2429,10/9/2022 17:30,113.6,68.49
2430,10/9/2022 17:45,113.6,68.58
2431,10/9/2022 18:00,113.6,68.65
2432,10/9/2022 18:15,114,68.72
2433,10/9/2022 18:30,114,68.77
2434,10/9/2022 18:45,113.6,68.81
2435,10/9/2022 19:00,114,68.81
2436,10/9/2022 19:15,114.4,68.85
2437,10/9/2022 19:30,114,68.86
2438,10/9/2022 19:45,114,68.85
2439,10/9/2022 20:00,114,68.85
2440,10/9/2022 20:15,114,68.85
2441,10/9/2022 20:30,114,68.85
2442,10/9/2022 20:45,114,68.81
2443,10/9/2022 21:00,113.6,68.77
2444,10/9/2022 21:15,114,68.74
2445,10/9/2022 21:30,113.6,68.72
2446,10/9/2022 21:45,113.6,68.68
2447,10/9/2022 22:00,113.6,68.61
2448,10/9/2022 22:15,113.6,68.54
2449,10/9/2022 22:30,113.6,68.49
2450,10/9/2022 22:45,113.2,68.41
2451,10/9/2022 23:00,113.2,68.34
2452,10/9/2022 23:15,113.3,68.27
2453,10/9/2022 23:30,113.3,68.18
2454,10/9/2022 23:45,112.9,68.11
2455,10/10/2022 0:00,113.3,68.04
2456,10/10/2022 0:15,112.9,67.96
2457,10/10/2022 0:30,112.9,67.89
2458,10/10/2022 0:45,113.7,67.8
2459,10/10/2022 1:00,112.1,67.73
2460,10/10/2022 1:15,112.1,67.66
2461,10/10/2022 1:30,111.7,67.59
2462,10/10/2022 1:45,112.1,67.55
2463,10/10/2022 2:00,111.8,67.46
2464,10/10/2022 2:15,111.8,67.39
2465,10/10/2022 2:30,111.8,67.32
2466,10/10/2022 2:45,114.1,67.24
2467,10/10/2022 3:00,113.3,67.17
2468,10/10/2022 3:15,112.9,67.1
2469,10/10/2022 3:30,112.9,67.03
2470,10/10/2022 3:45,111,66.94
2471,10/10/2022 4:00,111,66.88
2472,10/10/2022 4:15,110.6,66.81
2473,10/10/2022 4:30,110.3,66.74
2474,10/10/2022 4:45,110.6,66.65
2475,10/10/2022 5:00,110.3,66.61
2476,10/10/2022 5:15,110.3,66.54
2477,10/10/2022 5:30,111.4,66.42
2478,10/10/2022 5:45,109.9,66.38
2479,10/10/2022 6:00,110.3,66.27
2480,10/10/2022 6:15,109.9,66.18
2481,10/10/2022 6:30,109.9,66.16
2482,10/10/2022 6:45,109.5,66.09
2483,10/10/2022 7:00,109.5,66
2484,10/10/2022 7:15,109.5,65.93
2485,10/10/2022 7:30,109.1,65.89
2486,10/10/2022 7:45,109.5,65.8
2487,10/10/2022 8:00,109.2,65.71
2488,10/10/2022 8:15,109.2,65.66
2489,10/10/2022 8:30,109.2,65.66
2490,10/10/2022 8:45,108.8,65.62
2491,10/10/2022 9:00,108.8,65.57
2492,10/10/2022 9:15,109.2,65.55
2493,10/10/2022 9:30,108.8,65.55
2494,10/10/2022 9:45,108.8,65.57
2495,10/10/2022 10:00,108.8,65.59
2496,10/10/2022 10:15,109.2,65.59
2497,10/10/2022 10:30,109.5,65.66
2498,10/10/2022 10:45,108.8,65.71
2499,10/10/2022 11:00,109.5,65.8
2500,10/10/2022 11:15,109.1,65.88
2501,10/10/2022 11:30,109.9,66
2502,10/10/2022 11:45,109.5,66.07
2503,10/10/2022 12:00,109.9,66.16
2504,10/10/2022 12:15,109.9,66.31
2505,10/10/2022 12:30,109.9,66.47
2506,10/10/2022 12:45,110.3,66.63
2507,10/10/2022 13:00,110.3,66.74
2508,10/10/2022 13:15,110.6,67.01
2509,10/10/2022 13:30,111,67.35
2510,10/10/2022 13:45,111,67.55
2511,10/10/2022 14:00,111.4,67.71
2512,10/10/2022 14:15,111.7,68.02
2513,10/10/2022 14:30,112.1,68.23
2514,10/10/2022 14:45,112.5,68.49
2515,10/10/2022 15:00,112.8,68.85
2516,10/10/2022 15:15,113.2,68.86
2517,10/10/2022 15:30,113.2,68.95
2518,10/10/2022 15:45,114.7,69.1
2519,10/10/2022 16:00,115.1,69.39
2520,10/10/2022 16:15,115.1,69.35
2521,10/10/2022 16:30,115.5,69.48
2522,10/10/2022 16:45,115.1,69.58
2523,10/10/2022 17:00,114.3,69.71
2524,10/10/2022 17:15,114.7,69.78
2525,10/10/2022 17:30,114.7,69.89
2526,10/10/2022 17:45,114.7,70
2527,10/10/2022 18:00,114.3,70.07
2528,10/10/2022 18:15,114.7,70.11
2529,10/10/2022 18:30,114.3,70.16
2530,10/10/2022 18:45,115.1,70.18
2531,10/10/2022 19:00,114.7,70.18
2532,10/10/2022 19:15,114.7,70.18
2533,10/10/2022 19:30,114.7,70.18
2534,10/10/2022 19:45,114.7,70.18
2535,10/10/2022 20:00,114.7,70.16
2536,10/10/2022 20:15,114.7,70.16
2537,10/10/2022 20:30,115.1,70.14
2538,10/10/2022 20:45,114.7,70.14
2539,10/10/2022 21:00,114.7,70.09
2540,10/10/2022 21:15,114.7,70.07
2541,10/10/2022 21:30,114.7,70.03
2542,10/10/2022 21:45,114.3,69.96
2543,10/10/2022 22:00,114.3,69.89
2544,10/10/2022 22:15,114.3,69.84
2545,10/10/2022 22:30,114.3,69.76
2546,10/10/2022 22:45,113.9,69.66
2547,10/10/2022 23:00,113.9,69.55
2548,10/10/2022 23:15,113.9,69.46
2549,10/10/2022 23:30,114,69.39
2550,10/10/2022 23:45,114,69.26
2551,10/11/2022 0:00,113.6,69.19
2552,10/11/2022 0:15,113.6,69.1
2553,10/11/2022 0:30,113.6,69.01
2554,10/11/2022 0:45,113.2,68.92
2555,10/11/2022 1:00,113.2,68.81
2556,10/11/2022 1:15,113.2,68.72
2557,10/11/2022 1:30,112.8,68.65
2558,10/11/2022 1:45,112.8,68.58
2559,10/11/2022 2:00,112.5,68.47
2560,10/11/2022 2:15,112.1,68.4
2561,10/11/2022 2:30,112.1,68.31
2562,10/11/2022 2:45,111.7,68.23
2563,10/11/2022 3:00,111.3,68.13
2564,10/11/2022 3:15,111.7,68.09
2565,10/11/2022 3:30,111.7,68
2566,10/11/2022 3:45,111.3,67.95
2567,10/11/2022 4:00,111.3,67.87
2568,10/11/2022 4:15,111.3,67.8
2569,10/11/2022 4:30,111.3,67.73
2570,10/11/2022 4:45,111,67.66
2571,10/11/2022 5:00,111,67.62
2572,10/11/2022 5:15,111,67.57
2573,10/11/2022 5:30,110.6,67.53
2574,10/11/2022 5:45,110.6,67.5
2575,10/11/2022 6:00,110.6,67.48
2576,10/11/2022 6:15,110.6,67.46
2577,10/11/2022 6:30,111,67.46
2578,10/11/2022 6:45,110.6,67.42
2579,10/11/2022 7:00,110.6,67.42
2580,10/11/2022 7:15,110.6,67.42
2581,10/11/2022 7:30,110.6,67.42
2582,10/11/2022 7:45,111,67.42
2583,10/11/2022 8:00,110.6,67.42
2584,10/11/2022 8:15,110.6,67.46
2585,10/11/2022 8:30,110.6,67.48
2586,10/11/2022 8:45,110.6,67.5
2587,10/11/2022 9:00,111,67.53
2588,10/11/2022 9:15,110.6,67.55
2589,10/11/2022 9:30,111,67.57
2590,10/11/2022 9:45,111,67.59
2591,10/11/2022 10:00,111,67.64
2592,10/11/2022 10:15,111,67.69
2593,10/11/2022 10:30,111,67.73
2594,10/11/2022 10:45,111,67.8
2595,10/11/2022 11:00,111.3,67.87
2596,10/11/2022 11:15,111.3,67.95
2597,10/11/2022 11:30,111.3,68.02
2598,10/11/2022 11:45,111.7,68.11
2599,10/11/2022 12:00,111.7,68.18
2600,10/11/2022 12:15,111.7,68.32
2601,10/11/2022 12:30,112.1,68.47
2602,10/11/2022 12:45,112.1,68.58
2603,10/11/2022 13:00,112.4,68.7
2604,10/11/2022 13:15,112.4,68.88
2605,10/11/2022 13:30,113.2,69.1
2606,10/11/2022 13:45,113.2,69.26
2607,10/11/2022 14:00,113.6,69.46
2608,10/11/2022 14:15,113.5,69.64
2609,10/11/2022 14:30,113.5,69.78
2610,10/11/2022 14:45,113.9,69.94
2611,10/11/2022 15:00,113.9,70.14
2612,10/11/2022 15:15,114.3,70.25
2613,10/11/2022 15:30,114.7,70.54
2614,10/11/2022 15:45,114.7,70.47
2615,10/11/2022 16:00,114.7,70.54
2616,10/11/2022 16:15,114.6,70.65
2617,10/11/2022 16:30,114.6,70.77
2618,10/11/2022 16:45,115,70.88
2619,10/11/2022 17:00,115,71.01
2620,10/11/2022 17:15,115,71.1
2621,10/11/2022 17:30,115.4,71.22
2622,10/11/2022 17:45,115.4,71.31
2623,10/11/2022 18:00,115.4,71.4
2624,10/11/2022 18:15,115.4,71.47
2625,10/11/2022 18:30,115.4,71.53
2626,10/11/2022 18:45,116.5,71.58
2627,10/11/2022 19:00,115.7,71.62
2628,10/11/2022 19:15,115.7,71.64
2629,10/11/2022 19:30,116.1,71.69
2630,10/11/2022 19:45,115.7,71.69
2631,10/11/2022 20:00,115.7,71.69
2632,10/11/2022 20:15,115.7,71.71
2633,10/11/2022 20:30,115.7,71.71
2634,10/11/2022 20:45,116.1,71.73
2635,10/11/2022 21:00,115.7,71.71
2636,10/11/2022 21:15,115.7,71.71
2637,10/11/2022 21:30,115.7,71.71
2638,10/11/2022 21:45,116.1,71.69
2639,10/11/2022 22:00,115.7,71.69
2640,10/11/2022 22:15,115.7,71.65
2641,10/11/2022 22:30,115.7,71.64
2642,10/11/2022 22:45,115.7,71.62
2643,10/11/2022 23:00,115.4,71.56
2644,10/11/2022 23:15,115.7,71.53
2645,10/11/2022 23:30,115.4,71.47
2646,10/11/2022 23:45,115.4,71.42
2647,10/12/2022 0:00,115.4,71.38
2648,10/12/2022 0:15,115.4,71.29
2649,10/12/2022 0:30,115,71.24
2650,10/12/2022 0:45,116.2,71.17
2651,10/12/2022 1:00,114.6,71.1
2652,10/12/2022 1:15,115,71.02
2653,10/12/2022 1:30,115,70.99
2654,10/12/2022 1:45,114.6,70.93
2655,10/12/2022 2:00,114.6,70.92
2656,10/12/2022 2:15,114.6,70.88
2657,10/12/2022 2:30,114.6,70.86
2658,10/12/2022 2:45,114.6,70.84
2659,10/12/2022 3:00,114.6,70.81
2660,10/12/2022 3:15,114.6,70.79
2661,10/12/2022 3:30,114.6,70.77
2662,10/12/2022 3:45,114.6,70.74
2663,10/12/2022 4:00,114.6,70.74
2664,10/12/2022 4:15,114.3,70.72
2665,10/12/2022 4:30,114.3,70.72
2666,10/12/2022 4:45,114.3,70.7
2667,10/12/2022 5:00,114.3,70.68
2668,10/12/2022 5:15,114.3,70.68
2669,10/12/2022 5:30,114.3,70.65
2670,10/12/2022 5:45,114.3,70.65
2671,10/12/2022 6:00,114.3,70.65
2672,10/12/2022 6:15,114.3,70.63
2673,10/12/2022 6:30,114.3,70.63
2674,10/12/2022 6:45,114.3,70.63
2675,10/12/2022 7:00,114.3,70.63
2676,10/12/2022 7:15,114.3,70.63
2677,10/12/2022 7:30,114.3,70.63
2678,10/12/2022 7:45,113.9,70.65
2679,10/12/2022 8:00,114.3,70.65
2680,10/12/2022 8:15,114.3,70.65
2681,10/12/2022 8:30,114.3,70.65
2682,10/12/2022 8:45,113.9,70.68
2683,10/12/2022 9:00,114.3,70.68
2684,10/12/2022 9:15,114.3,70.68
2685,10/12/2022 9:30,114.3,70.7
2686,10/12/2022 9:45,114.3,70.7
2687,10/12/2022 10:00,114.3,70.72
2688,10/12/2022 10:15,114.3,70.74
2689,10/12/2022 10:30,114.2,70.81
2690,10/12/2022 10:45,114.2,70.86
2691,10/12/2022 11:00,114.2,70.92
2692,10/12/2022 11:15,114.6,70.95
2693,10/12/2022 11:30,114.6,71.02
2694,10/12/2022 11:45,114.2,71.11
2695,10/12/2022 12:00,114.6,71.17
2696,10/12/2022 12:15,115,71.24
2697,10/12/2022 12:30,114.6,71.35
2698,10/12/2022 12:45,115,71.49
2699,10/12/2022 13:00,115,71.55
2700,10/12/2022 13:15,115,71.62
2701,10/12/2022 13:30,115,71.71
2702,10/12/2022 13:45,115.3,71.83
2703,10/12/2022 14:00,115.7,72
2704,10/12/2022 14:15,115.7,72.16
2705,10/12/2022 14:30,115.7,72.25
2706,10/12/2022 14:45,115.7,72.39
2707,10/12/2022 15:00,116.1,72.45
2708,10/12/2022 15:15,116.5,72.54
2709,10/12/2022 15:30,116.4,72.7
2710,10/12/2022 15:45,116.4,72.79
2711,10/12/2022 16:00,116.4,72.86
2712,10/12/2022 16:15,116.8,72.88
2713,10/12/2022 16:30,117.2,72.99
2714,10/12/2022 16:45,119.1,73.02
2715,10/12/2022 17:00,117.2,73.04
2716,10/12/2022 17:15,116.8,73.11
2717,10/12/2022 17:30,117.6,73.18
2718,10/12/2022 17:45,117.6,73.26
2719,10/12/2022 18:00,117.6,73.35
2720,10/12/2022 18:15,117.6,73.38
2721,10/12/2022 18:30,117.6,73.38
2722,10/12/2022 18:45,117.6,73.4
2723,10/12/2022 19:00,118.7,73.4
2724,10/12/2022 19:15,117.5,73.45
2725,10/12/2022 19:30,117.9,73.45
2726,10/12/2022 19:45,117.5,73.45
2727,10/12/2022 20:00,117.5,73.49
2728,10/12/2022 20:15,117.9,73.47
2729,10/12/2022 20:30,118.7,73.47
2730,10/12/2022 20:45,117.5,73.47
2731,10/12/2022 21:00,117.5,73.47
2732,10/12/2022 21:15,117.5,73.47
2733,10/12/2022 21:30,117.5,73.45
2734,10/12/2022 21:45,117.6,73.42
2735,10/12/2022 22:00,117.6,73.4
2736,10/12/2022 22:15,117.6,73.38
2737,10/12/2022 22:30,117.6,73.35
2738,10/12/2022 22:45,117.9,73.33
2739,10/12/2022 23:00,117.6,73.29
2740,10/12/2022 23:15,117.2,73.26
2741,10/12/2022 23:30,116.8,73.24
2742,10/12/2022 23:45,117.2,73.22
2743,10/13/2022 0:00,116.8,73.17
2744,10/13/2022 0:15,116.8,73.11
2745,10/13/2022 0:30,116.8,73.09
2746,10/13/2022 0:45,116.4,73.02
2747,10/13/2022 1:00,116.4,73
2748,10/13/2022 1:15,117.2,72.93
2749,10/13/2022 1:30,116.4,72.88
2750,10/13/2022 1:45,116.4,72.84
2751,10/13/2022 2:00,116.4,72.79
2752,10/13/2022 2:15,116.4,72.77
2753,10/13/2022 2:30,116.4,72.72
2754,10/13/2022 2:45,116.4,72.68
2755,10/13/2022 3:00,116.1,72.63
2756,10/13/2022 3:15,118,72.55
2757,10/13/2022 3:30,115.3,72.54
2758,10/13/2022 3:45,115.7,72.48
2759,10/13/2022 4:00,114.9,72.39
2760,10/13/2022 4:15,114.5,72.32
2761,10/13/2022 4:30,114.5,72.23
2762,10/13/2022 4:45,114.5,72.16
2763,10/13/2022 5:00,114.5,72.1
2764,10/13/2022 5:15,114.5,72.07
2765,10/13/2022 5:30,114.6,72
2766,10/13/2022 5:45,114.2,71.87
2767,10/13/2022 6:00,114.2,71.76
2768,10/13/2022 6:15,114.2,71.69
2769,10/13/2022 6:30,113.8,71.62
2770,10/13/2022 6:45,113.8,71.47
2771,10/13/2022 7:00,113.4,71.46
2772,10/13/2022 7:15,113.8,71.38
2773,10/13/2022 7:30,113.4,71.31
2774,10/13/2022 7:45,113.4,71.24
2775,10/13/2022 8:00,113.4,71.19
2776,10/13/2022 8:15,113.5,71.1
2777,10/13/2022 8:30,113.5,71.04
2778,10/13/2022 8:45,113.5,70.95
2779,10/13/2022 9:00,113.5,70.93
2780,10/13/2022 9:15,113.5,70.93
2781,10/13/2022 9:30,113.5,70.88
2782,10/13/2022 9:45,113.5,70.86
2783,10/13/2022 10:00,113.5,70.86
2784,10/13/2022 10:15,113.9,70.86
2785,10/13/2022 10:30,113.5,70.86
2786,10/13/2022 10:45,113.9,70.88
2787,10/13/2022 11:00,113.9,70.92
2788,10/13/2022 11:15,113.9,70.92
2789,10/13/2022 11:30,113.9,70.93
2790,10/13/2022 11:45,113.8,70.95
2791,10/13/2022 12:00,114.2,70.99
2792,10/13/2022 12:15,114.2,71.02
2793,10/13/2022 12:30,114.2,71.08
2794,10/13/2022 12:45,114.2,71.1
2795,10/13/2022 13:00,114.2,71.17
2796,10/13/2022 13:15,114.2,71.24
2797,10/13/2022 13:30,114.6,71.31
